Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
09/18/2021,Ages_16-17_yrs,"5,126,933",2.4,2.4,"4,333,848",61.1,51.7,2.3,2.3,0.2,0.3,2.3,0.3,"8,564","2,346"
09/18/2021,Ages_<12yrs,"204,867",0.1,0.1,"126,282",0.4,0.3,0.1,0.1,0,0,0,0,0,0
09/18/2021,Race_eth_NHMult_Oth,"9,458,589",6.1,4.5,"8,351,266",95,95,5.8,4.5,2.6,8.6,5.8,8,"218,448","65,218"
09/18/2021,Race_eth_Hispanic,"30,573,659",19.6,14.5,"26,687,517",48,41.9,18.7,14.4,1,10.7,18.7,11.9,"270,510","96,475"
09/18/2021,US,"211,435,704",,100,"185,654,135",63.7,55.9,,100,1.6,,100,,"2,887,409","916,473"
09/18/2021,Age_unknown,"21,869",0,0,"5,421",,,0,0,0,0,0,0,0,0
09/18/2021,Ages_65-74_yrs,"30,081,124",14.2,14.2,"27,482,780",94.3,86.2,14.8,14.8,3.3,31.4,14.8,31.1,"905,708","284,762"
09/18/2021,Ages_25-39_yrs,"44,907,468",21.2,21.2,"38,346,771",65.7,56.1,20.7,20.7,0.6,8,20.7,8.2,"230,962","74,997"
09/18/2021,Race_eth_NHAsian,"10,193,737",6.5,4.8,"9,814,705",53.7,51.7,6.9,5.3,1.3,5,6.9,5.4,"125,587","43,660"
09/18/2021,Ages_<5yrs,"7,166",0,0,"2,488",0,0,0,0,0,0,0,0,0,0
09/17/2021,Ages_65-74_yrs,"30,071,635",14.2,14.2,"27,472,700",94.3,86.2,14.8,14.8,3.2,31.3,14.8,31,"890,007","277,229"
09/17/2021,Ages_75+_yrs,"20,452,388",9.7,9.7,"18,601,835",89.3,81.2,10,10,3.9,25.3,10,26.2,"718,641","234,639"
09/17/2021,Race_eth_Hispanic,"30,525,037",19.6,14.5,"26,620,328",47.9,41.8,18.7,14.4,1,10.7,18.7,11.9,"265,344","94,447"
09/17/2021,Ages_16-17_yrs,"5,117,237",2.4,2.4,"4,317,975",61,51.5,2.3,2.3,0.2,0.3,2.3,0.3,"8,401","2,336"
09/17/2021,Age_unknown,"21,862",0,0,"5,419",,,0,0,0,0,0,0,0,0
09/17/2021,Race_eth_NHAsian,"10,187,471",6.5,4.8,"9,805,811",53.6,51.6,6.9,5.3,1.3,4.9,6.9,5.4,"122,909","42,714"
09/17/2021,Ages_<12yrs,"204,816",0.1,0.1,"126,226",0.4,0.3,0.1,0.1,0,0,0,0,0,0
09/17/2021,Race_eth_known,"156,125,710",99.9,73.9,"142,670,784",,,99.9,77,1.7,99.9,99.9,99.9,"2,488,660","791,555"
09/17/2021,Sex_Male,"99,395,646",47.5,47.1,"87,011,082",60.8,53.2,47.3,46.9,1.5,44.9,47.3,44.4,"1,273,002","397,057"
09/17/2021,Race_eth_NHNHOPI,"474,864",0.3,0.2,"427,124",51.1,46,0.3,0.2,1.1,0.2,0.3,0.2,"4,494","1,551"
09/17/2021,Ages_12-15_yrs,"9,031,859",4.3,4.3,"7,302,652",53.4,43.2,3.9,3.9,0.2,0.4,3.9,0.3,"11,031","3,073"
09/17/2021,Ages_50-64_yrs,"52,030,201",24.6,24.6,"46,800,349",81.7,73.5,25.2,25.2,1.5,24.2,25.3,23.7,"687,842","212,499"
09/17/2021,Ages_40-49_yrs,"30,320,106",14.4,14.4,"26,607,506",74.3,65.2,14.4,14.4,1,8.9,14.4,8.8,"253,847","78,374"
09/17/2021,Ages_<5yrs,"7,163",0,0,"2,488",0,0,0,0,0,0,0,0,0,0
09/17/2021,Sex_unknown,"1,893,904",0.9,0.9,"1,416,206",,,0.8,0.8,0.3,0.1,0.8,0.2,"4,050","1,427"
09/17/2021,Age_known,"211,207,863",99.9,99.9,"185,373,721",,,99.9,99.9,1.5,99.9,99.9,99.9,"2,839,005","895,557"
09/17/2021,Ages_12-17_yrs,"14,149,096",6.7,6.7,"11,620,627",55.9,45.9,6.3,6.3,0.2,0.7,6.3,0.6,"19,432","5,409"
09/17/2021,US,"211,229,725",,100,"185,379,140",63.6,55.8,,100,1.5,,100,,"2,839,005","895,557"
09/17/2021,Sex_Female,"109,940,175",52.5,52,"96,951,852",65.2,57.5,52.7,52.3,1.6,55.1,52.7,55.6,"1,561,953","497,073"
09/17/2021,Sex_known,"209,335,821",99.9,99.1,"183,962,934",,,99.9,99.2,1.5,99.9,99.9,99.9,"2,834,955","894,130"
09/17/2021,Race_eth_unknown,"55,099,938",35.3,26.1,"42,705,718",,,29.9,23,0.8,14.1,29.9,13.1,"350,345","104,002"
09/17/2021,Ages_25-39_yrs,"44,845,243",21.2,21.2,"38,269,785",65.6,56,20.6,20.6,0.6,8,20.7,8.3,"227,148","74,011"
09/17/2021,Race_eth_NHBlack,"15,288,743",9.8,7.2,"13,370,935",37.1,32.4,9.4,7.2,1.1,6.1,9.4,6.8,"152,392","53,444"
09/17/2021,Ages_18-24_yrs,"19,134,378",9.1,9.1,"15,874,693",62.6,51.9,8.6,8.6,0.3,1.5,8.6,1.5,"42,088","13,396"
09/17/2021,Ages_5-11_yrs,"193,553",0.1,0.1,"122,635",0.7,0.4,0.1,0.1,0,0,0,0,0,0
09/17/2021,Race_eth_NHMult_Oth,"9,449,173",6.1,4.5,"8,336,046",95,95,5.8,4.5,2.6,8.6,5.8,8.1,"214,693","63,837"
09/17/2021,Race_eth_NHAIAN,"1,363,049",0.9,0.6,"1,170,262",56,48.1,0.8,0.6,1.7,0.8,0.8,0.8,"19,728","6,720"
09/17/2021,Race_eth_NHWhite,"88,837,373",56.9,42.1,"82,940,278",45,42,58.1,44.7,2.1,68.7,58.1,66.8,"1,709,100","528,842"
09/16/2021,Ages_12-15_yrs,"8,997,508",4.3,4.3,"7,248,110",53.2,42.9,3.9,3.9,0.1,0.4,3.9,0.4,"10,745","3,036"
09/16/2021,Race_eth_unknown,"55,011,128",35.3,26.1,"42,603,782",,,29.9,23,0.8,14.1,30,13.1,"339,652","98,624"
09/16/2021,Ages_65-74_yrs,"30,053,602",14.3,14.3,"27,450,022",94.3,86.1,14.8,14.8,3.1,31.4,14.9,30.9,"862,735","262,864"
09/16/2021,Race_eth_NHAIAN,"1,360,063",0.9,0.6,"1,166,754",55.8,47.9,0.8,0.6,1.6,0.8,0.8,0.8,"19,034","6,213"
09/16/2021,Race_eth_NHWhite,"88,711,886",56.9,42.1,"82,750,091",45,41.9,58.2,44.8,2,68.7,58.2,66.6,"1,656,563","500,586"
09/16/2021,Race_eth_NHBlack,"15,247,917",9.8,7.2,"13,321,513",37,32.3,9.4,7.2,1.1,6.1,9.4,6.7,"147,171","50,334"
09/16/2021,US,"210,877,529",,100,"184,899,178",63.5,55.7,,100,1.5,,100,,"2,749,281","850,298"
09/16/2021,Race_eth_NHMult_Oth,"9,434,248",6.1,4.5,"8,311,125",95,95,5.8,4.5,2.5,8.6,5.8,8.1,"208,095","60,953"
09/16/2021,Ages_18-24_yrs,"19,082,266",9,9,"15,811,120",62.4,51.7,8.6,8.6,0.3,1.5,8.6,1.5,"40,772","13,006"
09/16/2021,Race_eth_known,"155,862,352",99.9,73.9,"142,292,795",,,99.9,77,1.7,99.9,99.9,99.9,"2,409,629","751,674"
09/16/2021,Age_unknown,"21,822",0,0,"5,407",,,0,0,0,0,0,0,0,0
09/16/2021,Ages_12-17_yrs,"14,102,745",6.7,6.7,"11,547,435",55.7,45.6,6.2,6.2,0.2,0.7,6.2,0.6,"18,941","5,424"
09/16/2021,Sex_Male,"99,222,984",47.5,47.1,"86,786,189",60.7,53.1,47.3,46.9,1.4,45,47.3,44.5,"1,234,674","377,652"
09/16/2021,Ages_16-17_yrs,"5,105,237",2.4,2.4,"4,299,325",60.9,51.2,2.3,2.3,0.2,0.3,2.3,0.3,"8,196","2,388"
09/16/2021,Ages_75+_yrs,"20,442,416",9.7,9.7,"18,591,354",89.2,81.2,10.1,10.1,3.7,25.3,10.1,26.1,"696,107","222,160"
09/16/2021,Ages_25-39_yrs,"44,733,563",21.2,21.2,"38,127,244",65.4,55.8,20.6,20.6,0.6,8,20.6,8.3,"219,417","70,418"
09/16/2021,Ages_<12yrs,"204,734",0.1,0.1,"126,120",0.4,0.3,0.1,0.1,0,0,0,0,0,0
09/16/2021,Ages_5-11_yrs,"193,483",0.1,0.1,"122,529",0.7,0.4,0.1,0.1,0,0,0,0,0,0
09/16/2021,Race_eth_NHAsian,"10,178,713",6.5,4.8,"9,793,509",53.6,51.6,6.9,5.3,1.2,4.9,6.9,5.5,"118,711","41,509"
09/16/2021,Race_eth_NHNHOPI,"473,466",0.3,0.2,"425,442",51,45.8,0.3,0.2,1,0.2,0.3,0.2,"4,345","1,480"
09/16/2021,Age_known,"210,855,707",99.9,99.9,"184,893,771",,,99.9,99.9,1.5,99.9,99.9,99.9,"2,749,281","850,298"
09/16/2021,Sex_unknown,"1,891,269",0.9,0.9,"1,413,585",,,0.8,0.8,0.3,0.1,0.8,0.2,"3,875","1,278"
09/16/2021,Sex_Female,"109,763,276",52.5,52.1,"96,699,404",65.1,57.4,52.7,52.3,1.6,55,52.7,55.5,"1,510,732","471,368"
09/16/2021,Ages_50-64_yrs,"51,969,962",24.6,24.6,"46,710,884",81.6,73.4,25.3,25.3,1.4,24.2,25.3,23.7,"665,842","201,889"
09/16/2021,Ages_<5yrs,"7,154",0,0,"2,488",0,0,0,0,0,0,0,0,0,0
09/16/2021,Ages_40-49_yrs,"30,266,419",14.4,14.4,"26,529,592",74.2,65,14.3,14.3,0.9,8.9,14.4,8.8,"245,467","74,537"
09/16/2021,Sex_known,"208,986,260",99.9,99.1,"183,485,593",,,99.9,99.2,1.5,99.9,99.9,99.9,"2,745,406","849,020"
09/16/2021,Race_eth_Hispanic,"30,456,059",19.5,14.4,"26,524,361",47.8,41.6,18.6,14.3,1,10.6,18.6,12.1,"255,710","90,599"
09/15/2021,Ages_65-74_yrs,"30,036,307",14.3,14.3,"27,429,230",94.2,86,14.9,14.9,3.1,31.4,14.9,30.8,"838,700","274,317"
09/15/2021,Race_eth_NHMult_Oth,"9,421,163",6.1,4.5,"8,291,988",95,95,5.8,4.5,2.4,8.7,5.8,8.2,"202,814","64,492"
09/15/2021,Age_known,"210,544,030",99.9,99.9,"184,503,210",,,99.9,99.9,1.4,99.9,99.9,99.9,"2,672,292","892,022"
09/15/2021,Ages_<5yrs,"7,142",0,0,"2,482",0,0,0,0,0,0,0,0,0,0
09/15/2021,Race_eth_NHWhite,"88,604,059",56.9,42.1,"82,602,690",44.9,41.9,58.2,44.8,2,68.8,58.2,66.7,"1,611,052","525,140"
09/15/2021,Ages_40-49_yrs,"30,220,202",14.4,14.4,"26,467,752",74.1,64.9,14.3,14.3,0.9,8.9,14.4,9,"239,098","79,966"
09/15/2021,Race_eth_NHBlack,"15,207,938",9.8,7.2,"13,274,119",36.9,32.2,9.3,7.2,1.1,6.1,9.4,6.5,"142,038","51,522"
09/15/2021,Ages_<12yrs,"204,671",0.1,0.1,"125,997",0.4,0.3,0.1,0.1,0,0,0,0,0,0
09/15/2021,Ages_75+_yrs,"20,432,730",9.7,9.7,"18,580,647",89.2,81.1,10.1,10.1,3.6,25.3,10.1,25.7,"675,003","229,668"
09/15/2021,Sex_unknown,"1,888,689",0.9,0.9,"1,410,850",,,0.8,0.8,0.3,0.1,0.8,0.1,"3,702","1,309"
09/15/2021,Sex_known,"208,677,142",99.9,99.1,"183,097,756",,,99.9,99.2,1.5,99.9,99.9,99.9,"2,668,590","890,713"
09/15/2021,Sex_Male,"99,066,907",47.5,47,"86,599,122",60.6,53,47.3,46.9,1.4,45,47.3,44.2,"1,200,336","394,034"
09/15/2021,Ages_50-64_yrs,"51,917,337",24.7,24.7,"46,638,449",81.6,73.3,25.3,25.3,1.4,24.2,25.3,24,"647,872","213,801"
09/15/2021,Age_unknown,"21,801",0,0,"5,396",,,0,0,0,0,0,0,0,0
09/15/2021,US,"210,565,831",,100,"184,508,606",63.4,55.6,,100,1.4,,100,,"2,672,292","892,022"
09/15/2021,Race_eth_NHNHOPI,"472,449",0.3,0.2,"424,288",50.9,45.7,0.3,0.2,1,0.2,0.3,0.2,"4,206","1,555"
09/15/2021,Ages_16-17_yrs,"5,094,152",2.4,2.4,"4,283,831",60.7,51.1,2.3,2.3,0.2,0.3,2.3,0.3,"8,021","2,546"
09/15/2021,Ages_12-15_yrs,"8,971,770",4.3,4.3,"7,210,638",53,42.6,3.9,3.9,0.1,0.4,3.9,0.4,"10,494","3,245"
09/15/2021,Race_eth_unknown,"54,931,222",35.3,26.1,"42,519,542",,,29.9,23,0.8,14.1,30,13.2,"330,686","104,124"
09/15/2021,Ages_25-39_yrs,"44,633,597",21.2,21.2,"38,009,143",65.3,55.6,20.6,20.6,0.6,8,20.6,8.4,"213,414","74,819"
09/15/2021,Race_eth_known,"155,630,576",99.9,73.9,"141,986,486",,,99.9,77,1.7,99.9,99.9,99.9,"2,341,606","787,898"
09/15/2021,Race_eth_NHAsian,"10,171,792",6.5,4.8,"9,784,500",53.5,51.5,6.9,5.3,1.2,4.9,6.9,5.5,"115,245","43,702"
09/15/2021,Sex_Female,"109,610,235",52.5,52.1,"96,498,634",65,57.3,52.7,52.3,1.5,55,52.7,55.8,"1,468,254","496,679"
09/15/2021,Ages_12-17_yrs,"14,065,922",6.7,6.7,"11,494,469",55.6,45.4,6.2,6.2,0.2,0.7,6.2,0.6,"18,515","5,791"
09/15/2021,Ages_5-11_yrs,"193,436",0.1,0.1,"122,412",0.7,0.4,0.1,0.1,0,0,0,0,0,0
09/15/2021,Race_eth_Hispanic,"30,395,734",19.5,14.4,"26,445,159",47.7,41.5,18.6,14.3,0.9,10.6,18.6,12.1,"247,833","94,944"
09/15/2021,Ages_18-24_yrs,"19,033,264",9,9,"15,757,523",62.2,51.5,8.5,8.5,0.3,1.5,8.5,1.5,"39,690","13,660"
09/15/2021,Race_eth_NHAIAN,"1,357,441",0.9,0.6,"1,163,742",55.7,47.8,0.8,0.6,1.6,0.8,0.8,0.8,"18,418","6,543"
09/14/2021,Race_eth_unknown,"54,850,933",35.3,26.1,"42,436,577",,,30,23,0.8,14.1,30,13.2,"321,174","108,266"
09/14/2021,Ages_<12yrs,"204,605",0.1,0.1,"125,906",0.4,0.3,0.1,0.1,0,0,0,0,0,0
09/14/2021,Ages_12-17_yrs,"14,029,416",6.7,6.7,"11,440,830",55.4,45.2,6.2,6.2,0.2,0.7,6.2,0.6,"18,150","5,996"
09/14/2021,Ages_40-49_yrs,"30,172,835",14.4,14.4,"26,406,334",74,64.7,14.3,14.3,0.9,9,14.4,9,"232,752","83,333"
09/14/2021,Sex_unknown,"1,886,662",0.9,0.9,"1,408,786",,,0.8,0.8,0.3,0.1,0.8,0.1,"3,583","1,361"
09/14/2021,Sex_Male,"98,910,023",47.5,47,"86,410,477",60.5,52.9,47.3,46.9,1.3,45,47.3,44.2,"1,165,496","410,193"
09/14/2021,Ages_12-15_yrs,"8,946,227",4.3,4.3,"7,172,836",52.9,42.4,3.9,3.9,0.1,0.4,3.9,0.4,"10,290","3,348"
09/14/2021,Race_eth_NHWhite,"88,495,029",56.9,42.1,"82,456,982",44.8,41.8,58.2,44.8,1.9,68.8,58.2,66.8,"1,564,587","547,594"
09/14/2021,Ages_5-11_yrs,"193,380",0.1,0.1,"122,326",0.7,0.4,0.1,0.1,0,0,0,0,0,0
09/14/2021,US,"210,252,358",,100,"184,121,060",63.3,55.5,,100,1.4,,100,,"2,594,999","928,575"
09/14/2021,Race_eth_NHAIAN,"1,354,487",0.9,0.6,"1,160,415",55.6,47.7,0.8,0.6,1.5,0.8,0.8,0.8,"17,821","6,923"
09/14/2021,Race_eth_NHBlack,"15,168,144",9.8,7.2,"13,228,384",36.8,32.1,9.3,7.2,1,6,9.3,6.5,"137,203","53,160"
09/14/2021,Ages_25-39_yrs,"44,532,244",21.2,21.2,"37,891,586",65.1,55.4,20.6,20.6,0.5,8,20.6,8.3,"207,219","77,406"
09/14/2021,Ages_50-64_yrs,"51,864,439",24.7,24.7,"46,567,616",81.5,73.2,25.3,25.3,1.4,24.3,25.3,24,"630,073","222,480"
09/14/2021,Age_unknown,"21,782",0,0,"5,393",,,0,0,0,0,0,0,0,0
09/14/2021,Race_eth_known,"155,397,405",99.9,73.9,"141,681,924",,,99.9,77,1.6,99.9,99.9,99.9,"2,273,825","820,309"
09/14/2021,Ages_<5yrs,"7,132",0,0,"2,479",0,0,0,0,0,0,0,0,0,0
09/14/2021,Sex_known,"208,365,696",99.9,99.1,"182,712,274",,,99.9,99.2,1.4,99.9,99.9,99.9,"2,591,416","927,214"
09/14/2021,Ages_65-74_yrs,"30,018,968",14.3,14.3,"27,408,575",94.1,86,14.9,14.9,3,31.4,14.9,30.8,"814,747","286,387"
09/14/2021,Ages_75+_yrs,"20,423,022",9.7,9.7,"18,569,992",89.2,81.1,10.1,10.1,3.5,25.2,10.1,25.7,"653,505","239,038"
09/14/2021,Race_eth_NHNHOPI,"471,067",0.3,0.2,"422,786",50.7,45.5,0.3,0.2,1,0.2,0.3,0.2,"4,068","1,613"
09/14/2021,Race_eth_NHAsian,"10,164,808",6.5,4.8,"9,775,209",53.5,51.5,6.9,5.3,1.1,4.9,6.9,5.5,"111,895","45,147"
09/14/2021,Ages_18-24_yrs,"18,985,047",9,9,"15,704,828",62.1,51.3,8.5,8.5,0.2,1.5,8.5,1.5,"38,553","13,935"
09/14/2021,Sex_Female,"109,455,673",52.5,52.1,"96,301,797",64.9,57.1,52.7,52.3,1.5,55,52.7,55.8,"1,425,920","517,021"
09/14/2021,Race_eth_Hispanic,"30,335,808",19.5,14.4,"26,366,170",47.6,41.4,18.6,14.3,0.9,10.6,18.6,12,"240,357","98,314"
09/14/2021,Age_known,"210,230,576",99.9,99.9,"184,115,667",,,99.9,99.9,1.4,99.9,99.9,99.9,"2,594,999","928,575"
09/14/2021,Race_eth_NHMult_Oth,"9,408,062",6.1,4.5,"8,271,978",95,95,5.8,4.5,2.4,8.7,5.8,8.2,"197,894","67,558"
09/14/2021,Ages_16-17_yrs,"5,083,189",2.4,2.4,"4,267,994",60.6,50.9,2.3,2.3,0.2,0.3,2.3,0.3,"7,860","2,648"
09/13/2021,Ages_12-17_yrs,"13,994,206",6.7,6.7,"11,389,661",55.3,45,6.2,6.2,0.2,0.7,6.2,0.6,"17,707","6,206"
09/13/2021,Ages_16-17_yrs,"5,072,146",2.4,2.4,"4,252,727",60.5,50.7,2.3,2.3,0.2,0.3,2.3,0.3,"7,671","2,746"
09/13/2021,Ages_25-39_yrs,"44,429,111",21.2,21.2,"37,777,551",65,55.2,20.6,20.6,0.5,8,20.6,8.3,"201,422","80,604"
09/13/2021,Sex_Female,"109,299,182",52.5,52.1,"96,112,179",64.8,57,52.7,52.3,1.4,55,52.7,55.7,"1,385,666","541,605"
09/13/2021,Race_eth_NHMult_Oth,"9,394,711",6.1,4.5,"8,253,019",95,95,5.8,4.5,2.3,8.7,5.8,8.3,"193,121","71,462"
09/13/2021,Age_unknown,"21,758",0,0,"5,388",,,0,0,0,0,0,0,0,0
09/13/2021,US,"209,935,473",,100,"183,744,595",63.2,55.3,,100,1.4,,100,,"2,520,938","974,585"
09/13/2021,Ages_<12yrs,"204,461",0.1,0.1,"125,844",0.4,0.3,0.1,0.1,0,0,0,0,0,0
09/13/2021,Race_eth_NHNHOPI,"469,892",0.3,0.2,"421,634",50.6,45.4,0.3,0.2,0.9,0.2,0.3,0.2,"3,940","1,677"
09/13/2021,Age_known,"209,913,715",99.9,99.9,"183,739,207",,,99.9,99.9,1.4,99.9,99.9,99.9,"2,520,938","974,585"
09/13/2021,Sex_Male,"98,751,596",47.5,47,"86,225,500",60.4,52.7,47.3,46.9,1.3,45,47.3,44.3,"1,131,793","431,531"
09/13/2021,Ages_75+_yrs,"20,413,010",9.7,9.7,"18,559,810",89.1,81,10.1,10.1,3.4,25.1,10.1,25.8,"632,865","251,495"
09/13/2021,Ages_50-64_yrs,"51,810,477",24.7,24.7,"46,498,219",81.4,73,25.3,25.3,1.3,24.3,25.3,23.9,"613,120","232,734"
09/13/2021,Race_eth_unknown,"54,770,997",35.3,26.1,"42,357,441",,,30,23.1,0.7,14.1,30,13.3,"312,432","114,200"
09/13/2021,Race_eth_NHBlack,"15,127,130",9.7,7.2,"13,183,892",36.7,32,9.3,7.2,1,6,9.3,6.4,"132,650","55,156"
09/13/2021,Ages_40-49_yrs,"30,125,194",14.4,14.3,"26,346,359",73.9,64.6,14.3,14.3,0.9,9,14.3,9,"226,837","87,227"
09/13/2021,Sex_unknown,"1,884,695",0.9,0.9,"1,406,916",,,0.8,0.8,0.2,0.1,0.8,0.1,"3,479","1,449"
09/13/2021,Race_eth_NHAsian,"10,157,797",6.5,4.8,"9,766,044",53.5,51.4,6.9,5.3,1.1,4.9,6.9,5.4,"108,495","46,560"
09/13/2021,Ages_12-15_yrs,"8,922,060",4.3,4.2,"7,136,934",52.7,42.2,3.9,3.9,0.1,0.4,3.9,0.4,"10,036","3,460"
09/13/2021,Ages_<5yrs,"7,128",0,0,"2,479",0,0,0,0,0,0,0,0,0,0
09/13/2021,Race_eth_NHAIAN,"1,351,956",0.9,0.6,"1,157,568",55.5,47.5,0.8,0.6,1.5,0.8,0.8,0.9,"17,289","7,370"
09/13/2021,Race_eth_known,"155,160,484",99.9,73.9,"141,384,626",,,99.9,76.9,1.6,99.9,99.9,99.9,"2,208,506","860,385"
09/13/2021,Ages_65-74_yrs,"30,001,143",14.3,14.3,"27,387,961",94.1,85.9,14.9,14.9,2.9,31.4,14.9,31,"791,464","301,853"
09/13/2021,Ages_18-24_yrs,"18,936,113",9,9,"15,653,802",61.9,51.2,8.5,8.5,0.2,1.5,8.5,1.5,"37,523","14,466"
09/13/2021,Ages_5-11_yrs,"193,249",0.1,0.1,"122,267",0.7,0.4,0.1,0.1,0,0,0,0,0,0
09/13/2021,Race_eth_NHWhite,"88,384,828",57,42.1,"82,314,255",44.8,41.7,58.2,44.8,1.8,68.8,58.2,67.1,"1,520,381","577,060"
09/13/2021,Sex_known,"208,050,778",99.9,99.1,"182,337,679",,,99.9,99.2,1.4,99.9,99.9,99.9,"2,517,459","973,136"
09/13/2021,Race_eth_Hispanic,"30,274,170",19.5,14.4,"26,288,214",47.5,41.2,18.6,14.3,0.9,10.5,18.6,11.8,"232,630","101,100"
09/12/2021,Ages_5-11_yrs,"193,150",0.1,0.1,"122,205",0.7,0.4,0.1,0.1,0,0,0,0,0,0
09/12/2021,Race_eth_NHBlack,"15,086,552",9.7,7.2,"13,140,861",36.6,31.9,9.3,7.2,1,6,9.3,6.4,"127,997","56,456"
09/12/2021,Race_eth_Hispanic,"30,208,677",19.5,14.4,"26,207,499",47.4,41.1,18.6,14.3,0.9,10.5,18.6,11.6,"224,610","102,936"
09/12/2021,Race_eth_NHNHOPI,"468,661",0.3,0.2,"420,454",50.5,45.3,0.3,0.2,0.9,0.2,0.3,0.2,"3,797","1,730"
09/12/2021,Ages_25-39_yrs,"44,318,871",21.1,21.1,"37,660,720",64.8,55.1,20.5,20.5,0.5,8,20.6,8.3,"195,622","83,765"
09/12/2021,Sex_unknown,"1,882,890",0.9,0.9,"1,405,411",,,0.8,0.8,0.2,0.1,0.8,0.2,"3,375","1,553"
09/12/2021,Ages_16-17_yrs,"5,060,579",2.4,2.4,"4,237,370",60.3,50.5,2.3,2.3,0.2,0.3,2.3,0.3,"7,488","2,867"
09/12/2021,Race_eth_NHMult_Oth,"9,379,488",6.1,4.5,"8,232,345",95,95,5.8,4.5,2.3,8.8,5.8,8.3,"187,726","74,063"
09/12/2021,Ages_<5yrs,"7,122",0,0,"2,478",0,0,0,0,0,0,0,0,0,0
09/12/2021,Race_eth_unknown,"54,683,003",35.3,26.1,"42,277,478",,,30,23.1,0.7,14.2,30,13.5,"304,004","119,839"
09/12/2021,Sex_known,"207,714,261",99.9,99.1,"181,956,982",,,99.9,99.2,1.3,99.9,99.9,99.9,"2,442,019","1,006,350"
09/12/2021,Age_known,"209,575,412",99.9,99.9,"183,357,008",,,99.9,99.9,1.3,99.9,99.9,99.9,"2,445,394","1,007,903"
09/12/2021,Sex_Female,"109,133,513",52.5,52.1,"95,920,741",64.7,56.9,52.7,52.3,1.4,55.1,52.7,55.6,"1,344,572","559,892"
09/12/2021,US,"209,597,151",,100,"183,362,393",63.1,55.2,,100,1.3,,100,,"2,445,394","1,007,903"
09/12/2021,Ages_50-64_yrs,"51,752,185",24.7,24.7,"46,427,884",81.3,72.9,25.3,25.3,1.3,24.4,25.3,23.8,"595,499","240,340"
09/12/2021,Ages_75+_yrs,"20,402,912",9.7,9.7,"18,550,506",89.1,81,10.1,10.1,3.3,25,10.1,25.7,"612,178","259,434"
09/12/2021,Ages_12-15_yrs,"8,897,051",4.2,4.2,"7,099,664",52.6,42,3.9,3.9,0.1,0.4,3.9,0.4,"9,806","3,648"
09/12/2021,Ages_65-74_yrs,"29,982,701",14.3,14.3,"27,367,710",94,85.8,14.9,14.9,2.8,31.4,14.9,31,"767,452","312,399"
09/12/2021,Race_eth_known,"154,910,171",99.9,73.9,"141,082,423",,,99.9,76.9,1.5,99.9,99.9,99.9,"2,141,390","888,064"
09/12/2021,Ages_40-49_yrs,"30,073,243",14.3,14.3,"26,284,579",73.7,64.4,14.3,14.3,0.8,9,14.3,9,"220,864","90,546"
09/12/2021,Ages_18-24_yrs,"18,883,518",9,9,"15,602,795",61.7,51,8.5,8.5,0.2,1.5,8.5,1.5,"36,485","14,904"
09/12/2021,Age_unknown,"21,739",0,0,"5,385",,,0,0,0,0,0,0,0,0
09/12/2021,Ages_12-17_yrs,"13,957,630",6.7,6.7,"11,337,034",55.2,44.8,6.2,6.2,0.2,0.7,6.2,0.6,"17,294","6,515"
09/12/2021,Ages_<12yrs,"204,352",0.1,0.1,"125,780",0.4,0.3,0.1,0.1,0,0,0,0,0,0
09/12/2021,Race_eth_NHAsian,"10,150,010",6.6,4.8,"9,756,225",53.4,51.4,6.9,5.3,1.1,4.9,6.9,5.4,"104,945","47,866"
09/12/2021,Race_eth_NHAIAN,"1,349,504",0.9,0.6,"1,154,830",55.4,47.4,0.8,0.6,1.4,0.8,0.8,0.8,"16,637","7,470"
09/12/2021,Sex_Male,"98,580,748",47.5,47,"86,036,241",60.3,52.6,47.3,46.9,1.3,44.9,47.3,44.4,"1,097,447","446,458"
09/12/2021,Race_eth_NHWhite,"88,267,279",57,42.1,"82,170,209",44.7,41.6,58.2,44.8,1.8,68.9,58.3,67.3,"1,475,678","597,543"
09/11/2021,Race_eth_Hispanic,"30,172,678",19.5,14.4,"26,163,736",47.3,41,18.6,14.3,0.8,10.5,18.6,11.4,"222,022","109,144"
09/11/2021,Ages_5-11_yrs,"193,080",0.1,0.1,"122,187",0.7,0.4,0.1,0.1,0,0,0,0,0,0
09/11/2021,US,"209,439,344",,100,"183,189,247",63.1,55.2,,100,1.3,,100,,"2,422,488","1,084,357"
09/11/2021,Ages_<12yrs,"204,280",0.1,0.1,"125,762",0.4,0.3,0.1,0.1,0,0,0,0,0,0
09/11/2021,Ages_<5yrs,"7,120",0,0,"2,478",0,0,0,0,0,0,0,0,0,0
09/11/2021,Ages_40-49_yrs,"30,049,151",14.3,14.3,"26,257,010",73.7,64.4,14.3,14.3,0.8,9,14.3,8.9,"218,583","96,316"
